t,X,Y,Z
9600.0,955254.1897583166,5631581.7172215395,2837544.8534261575
9605.0,955241.1181987333,5631586.428613728,2837539.9033592655
9610.0,955228.4477736251,5631591.916830166,2837533.2764316825
9615.0,955216.6629066673,5631598.016995594,2837525.1367832394
9620.0,955206.1613381448,5631604.504332893,2837515.7966290014
9625.0,955197.2151917226,5631611.116165728,2837505.685698017
9630.0,955189.944336812,5631617.577630967,2837495.3091689446
9635.0,955184.3046540907,5631623.628583963,2837485.198219945
9640.0,955180.0923531282,5631629.049063037,2837475.858033266
9645.0,955176.9639198211,5631633.680820477,2837467.718344177
9650.0,955174.4697413336,5631637.442812472,2837461.091374993
9655.0,955172.0981172512,5631640.339131741,2837456.141272042
9660.0,955169.3253487473,5631642.458606428,2837452.8680374892
9665.0,955165.6670024573,5631643.966104595,2837451.1075289845
9670.0,955160.7253306931,5631645.086395577,2837450.547527181
9675.0,955154.228205929,5631646.082148013,2837450.7582982425
9680.0,955146.055758283,5631647.228218272,2837451.2346595223
9685.0,955136.2521086384,5631648.784746064,2837451.445430571
9690.0,955125.0210491407,5631650.971690743,2837450.885428784
9695.0,955112.706094192,5631653.947300765,2837449.1249199756
9700.0,955099.7568549471,5631657.79262378,2837445.851683426
9705.0,955086.6850288602,5631662.503573522,2837440.901573915
9710.0,955074.0143122068,5631667.991330064,2837434.2745892755
9715.0,955062.2291381883,5631674.091034212,2837426.1348707518
9720.0,955051.7272581336,5631680.577925054,2837416.794636097
9725.0,955042.780807191,5631687.189341009,2837406.6836180603
9730.0,955035.509665567,5631693.650430799,2837396.306999649
9735.0,955029.8697229922,5631699.701057586,2837386.195963598
9740.0,955025.6571954607,5631705.121262672,2837376.855696503
9745.0,955022.5285720335,5631709.752796215,2837368.715937335
9750.0,955020.0342394733,5631713.51460737,2837362.0889110956
9755.0,955017.662493435,5631716.4107776135,2837357.138765526
9760.0,955014.8896280174,5631718.530120725,2837353.865502793
9765.0,955011.2312003311,5631720.0374887,2837352.1049791314
9770.0,955006.2894516429,5631721.157634665,2837351.5449725064
9775.0,954999.7922429458,5631722.153212507,2837351.7557453825
9780.0,954991.6196935613,5631723.299066737,2837352.2321107634
9785.0,954981.8159153207,5631724.855329261,2837352.442883627
9790.0,954970.5846939448,5631727.041956449,2837351.8828770183
9795.0,954958.2695406711,5631730.0171988895,2837350.122353053
9800.0,954945.3200670558,5631733.862111258,2837346.849088323
9805.0,954932.2479744841,5631738.572618543,2837341.8989361934
9810.0,954919.5769663056,5631744.059915176,2837335.2718944997
9815.0,954907.7914852463,5631750.1591580305,2837327.132105897
9820.0,954897.2892936799,5631756.6456024,2837317.7917908286
9825.0,954888.342538236,5631763.256601459,2837307.6806857428
9830.0,954881.0711099162,5631769.71731579,2837297.3039779956
9835.0,954875.4309075043,5631775.767616355,2837287.192854896
9840.0,954871.2181534169,5631781.1875474425,2837277.8525073887
9845.0,954868.0893398807,5631785.8188570775,2837269.7126781438
9850.0,954865.5948532571,5631789.580487389,2837263.085594851
9855.0,954863.2229852702,5631792.4765086,2837258.135406665
9860.0,954860.4500229455,5631794.595720134,2837254.862115752
9865.0,954856.7915138678,5631796.102957911,2837253.101576933
9870.0,954851.8496882617,5631797.222958857,2837252.541565487
9875.0,954845.3523956381,5631798.218362101,2837252.752340178
9880.0,954837.1797445235,5631799.364000295,2837253.2287096605
9885.0,954827.3758376966,5631800.919997544,2837253.4394843383
9890.0,954816.1444544554,5631803.106307235,2837252.8794729086
9895.0,954803.8291028711,5631806.081182081,2837251.118933787
9900.0,954790.8793949024,5631809.9256837955,2837247.845640877
9905.0,954777.8070358641,5631814.635748609,2837242.8954461305
9910.0,954765.1357361799,5631820.122585316,2837236.268347384
9915.0,954753.3499481006,5631826.221366863,2837228.128488706
9920.0,954742.8474450426,5631832.707364746,2837218.7880932265
9925.0,954733.9003851167,5631839.317946896,2837208.676901094
9930.0,954726.6286701192,5631845.778285754,2837198.3001040146
9935.0,954720.9882078859,5631851.8282600865,2837188.1888938695
9940.0,954716.7752272561,5631857.247917163,2837178.848465952
9945.0,954713.6462236226,5631861.879002885,2837170.708566633
9950.0,954711.1515829444,5631865.640452344,2837164.081426289
9955.0,954708.7795930164,5631868.536324519,2837159.131195488
9960.0,954706.0065337903,5631870.655404468,2837155.857876396
9965.0,954702.3479433274,5631872.162512044,2837154.097322421
9970.0,954697.4060408089,5631873.282367966,2837153.537306154
9975.0,954690.9086642653,5631874.277596608,2837153.7480826597
9980.0,954682.7359114286,5631875.423018763,2837154.2244562423
9985.0,954672.9318760255,5631876.97875073,2837154.4352327352
9990.0,954661.7003309315,5631879.164742915,2837153.8752164845
9995.0,954649.3847810511,5631882.139250157,2837152.1146622067
10000.0,954636.4348387457,5631885.983341204,2837148.841341117
10005.0,954623.36221326,5631890.692963535,2837143.8911037566
10010.0,954610.6906220899,5631896.179340304,2837137.263947959
10015.0,954598.9045270106,5631902.277660527,2837129.1240192074
10020.0,954588.4017124813,5631908.763211912,2837119.78354332
10025.0,954579.4543480925,5631915.373377137,2837109.6722641448
10030.0,954572.1823464354,5631921.833340509,2837099.2953777355
10035.0,954566.5416243963,5631927.882988597,2837089.184080548
10040.0,954562.3284172377,5631933.302371654,2837079.8435722236
10045.0,954559.199223518,5631937.933233451,2837071.7036028323
10050.0,954556.7044287948,5631941.694502053,2837065.076405439
10055.0,954554.3323169325,5631944.590225184,2837060.1261320245
10060.0,954551.5591608114,5631946.709173546,2837056.852784754
10065.0,954547.9004889687,5631948.216150917,2837055.092215624
10070.0,954542.9585095436,5631949.335861811,2837054.532194536
10075.0,954536.4610490866,5631950.330915846,2837054.742972856
10080.0,954528.288194536,5631951.476121956,2837055.2193505396
10085.0,954518.484030567,5631953.0315886345,2837055.430128847
10090.0,954507.2523236318,5631955.217263304,2837054.870107775
10095.0,954494.9365754706,5631958.1914029345,2837053.109538342
10100.0,954481.9863988452,5631962.035083303,2837049.8361890744
10105.0,954468.9135069302,5631966.744263137,2837044.8859091005
10110.0,954456.2416242941,5631972.230179952,2837038.258696255
10115.0,954444.4552222354,5631978.328038841,2837030.118697432
10120.0,954433.952096255,5631984.813143708,2837020.778141139
10125.0,954425.004427423,5631991.422891998,2837010.666774923
10130.0,954417.7321391235,5631997.88247987,2837000.2897991883
10135.0,954412.0911572947,5632003.931801701,2836990.178414961
10140.0,954407.877723621,5632009.350910727,2836980.8378262324
10145.0,954404.7483398265,5632013.981548593,2836972.6977867717
10150.0,954402.2533910667,5632017.742636329,2836966.070532331
10155.0,954399.8811572779,5632020.638210413,2836961.1202163044
10160.0,954397.107904268,5632022.757027182,2836957.8468408566
10165.0,954393.4491510509,5632024.2638743445,2836956.086256572
10170.0,954388.5070947249,5632025.383440207,2836955.5262306635
10175.0,954382.0095503612,5632026.37831963,2836955.7370107975
10180.0,954373.8365941047,5632027.523309689,2836956.213392582
10185.0,954364.03230158,5632029.078511074,2836956.4241727036
10190.0,954352.8004328163,5632031.26386822,2836955.8641468114
10195.0,954340.4844863886,5632034.237640229,2836954.103562223
10200.0,954327.5340754602,5632038.080909907,2836950.8301847787
10205.0,954314.4609171345,5632042.789647231,2836945.8798621926
10210.0,954301.7887430522,5632048.275104081,2836939.2525923
10215.0,954290.0020340342,5632054.372501616,2836931.112523409
10220.0,954279.4985966228,5632060.857159955,2836921.7718867133
10225.0,954270.5506233668,5632067.466491292,2836911.6604334605
10230.0,954263.2780484431,5632073.925703652,2836901.283368402
10235.0,954257.6368068403,5632079.974699215,2836891.1718971385
10240.0,954253.4231466651,5632085.393534201,2836881.831228008
10245.0,954250.2935728068,5632090.023948128,2836873.6911184806
10250.0,954247.7984700198,5632093.7848549895,2836867.0638069944
10255.0,954245.4261143121,5632096.680280021,2836862.113448357
10260.0,954242.6527644191,5632098.798965193,2836858.840044734
10265.0,954238.9939298334,5632100.305682143,2836857.0794452946
10270.0,954234.0517966124,5632101.425102971,2836856.519414565
10275.0,954227.5541683487,5632102.419807779,2836856.7301965137
10280.0,954219.3811103943,5632103.564581782,2836857.2065823986
10285.0,954209.5766893238,5632105.119517865,2836857.4173643347
10290.0,954198.3446587439,5632107.30455748,2836856.857333622
10295.0,954186.0285140643,5632110.277961855,2836855.096733879
10300.0,954173.0778688497,5632114.120820832,2836851.823328259
10305.0,954160.0044441321,5632118.829115636,2836846.8729630625
10310.0,954147.3319786235,5632124.314112505,2836840.245636125
10315.0,954135.5449626667,5632130.411048673,2836832.105497168
10320.0,954125.0412138444,5632136.895260468,2836822.7647800725
10325.0,954116.0929361837,5632143.50417484,2836812.6532397857
10330.0,954108.8200746535,5632149.963011675,2836802.2760854075
10335.0,954103.1785732923,5632156.011680957,2836792.16452711
10340.0,954098.9646866292,5632161.430241892,2836782.8237775816
10345.0,954095.8349227183,5632166.06043187,2836774.683597989
10350.0,954093.339665914,5632169.821157853,2836768.0562294596
10355.0,954090.967188294,5632172.716433826,2836763.105828213
10360.0,954088.1937415242,5632174.834987395,2836759.8323964146
10365.0,954084.5348255754,5632176.34157413,2836758.071781821
10370.0,954079.5926154649,5632177.460849916,2836757.5117462715
10375.0,954073.0949033077,5632178.455380105,2836757.7225300344
10380.0,954064.921743664,5632179.599938048,2836758.1989200194
10385.0,954055.1171940577,5632181.154608823,2836758.40970377
10390.0,954043.885001674,5632183.339330899,2836757.849668237
10395.0,954031.5686587573,5632186.312367632,2836756.0890533403
10400.0,954018.6177792733,5632190.154815896,2836752.815619545
10405.0,954005.5440881822,5632194.862668163,2836747.8652117397
10410.0,953992.8713312668,5632200.347205039,2836741.2378277592
10415.0,953981.0840083918,5632206.443679827,2836733.0976187387
